cpuUsage,memoryUsage,userName,poolName,dayOfTheWeek,hourOfTheDay
1184,1344,Frodo,APACPreSales,Wednesday,6
1809,1117,Balrog,IndiaMarketing,Monday,6
2917,1805,Gandalf,APACPreSales,Monday,19
2472,847,Frodo,IndiaMarketing,Friday,18
804,1175,Samwise,APACPreSales,Monday,9
937,1628,Saruman,IndiaMarketing,Thursday,19
660,1928,Bilbo,APACPreSales,Tuesday,4
2169,1733,Thorin,IndiaMarketing,Wednesday,3
2282,634,Balin,APACPreSales,Monday,20
2059,1937,Balrog,IndiaMarketing,Monday,17
1946,1166,Gandalf,APACPreSales,Friday,8
1718,1342,Frodo,IndiaMarketing,Monday,10
2528,1109,Balrog,APACPreSales,Thursday,8
2798,1088,Gandalf,IndiaMarketing,Tuesday,10
2448,1810,Frodo,APACPreSales,Wednesday,13
1488,2022,Samwise,IndiaMarketing,Monday,21
439,1891,Saruman,APACPreSales,Monday,8
2201,1399,Bilbo,IndiaMarketing,Friday,8
1083,1726,Thorin,APACPreSales,Monday,21
1475,1017,Balin,IndiaMarketing,Thursday,2
906,1589,Balrog,APACPreSales,Tuesday,2
2116,597,Gandalf,IndiaMarketing,Wednesday,10
1608,1923,Frodo,APACPreSales,Monday,20
966,1518,Balrog,IndiaMarketing,Monday,22
1778,1861,Gandalf,APACPreSales,Friday,4
1215,1105,Frodo,IndiaMarketing,Monday,12
2389,1559,Samwise,APACPreSales,Thursday,3
315,1897,Saruman,IndiaMarketing,Tuesday,7
1698,623,Bilbo,APACPreSales,Wednesday,2
2374,1984,Thorin,IndiaMarketing,Monday,3
1906,765,Balin,APACPreSales,Monday,13
1017,1557,Balrog,IndiaMarketing,Friday,13
635,940,Gandalf,APACPreSales,Monday,15
625,1863,Frodo,IndiaMarketing,Thursday,18
894,1545,Balrog,APACPreSales,Tuesday,3
2534,1764,Gandalf,IndiaMarketing,Wednesday,2
2098,1625,Frodo,APACPreSales,Monday,15
798,1471,Samwise,IndiaMarketing,Monday,2
1130,763,Saruman,APACPreSales,Friday,0
2591,701,Bilbo,IndiaMarketing,Monday,21
1879,554,Thorin,APACPreSales,Thursday,13
1258,1717,Balin,IndiaMarketing,Tuesday,8
1113,590,Balrog,APACPreSales,Wednesday,20
1843,689,Gandalf,IndiaMarketing,Monday,5
318,870,Frodo,APACPreSales,Monday,14
1854,1415,Balrog,IndiaMarketing,Friday,13
1937,857,Gandalf,APACPreSales,Monday,23
1174,1965,Frodo,IndiaMarketing,Thursday,12
1960,1008,Samwise,APACPreSales,Tuesday,18
1102,705,Saruman,IndiaMarketing,Wednesday,6
1000,779,Bilbo,APACPreSales,Monday,13
392,1058,Thorin,IndiaMarketing,Monday,5
1361,719,Balin,APACPreSales,Friday,22
2284,1912,Balrog,IndiaMarketing,Monday,7
301,1255,Gandalf,APACPreSales,Thursday,1
1380,1299,Frodo,IndiaMarketing,Tuesday,16
1817,1185,Balrog,APACPreSales,Wednesday,22
1447,1182,Gandalf,IndiaMarketing,Monday,23
1281,1797,Frodo,APACPreSales,Monday,12
1004,2017,Samwise,IndiaMarketing,Friday,23
2551,1136,Saruman,APACPreSales,Monday,15
890,666,Bilbo,IndiaMarketing,Thursday,1
1380,1816,Thorin,APACPreSales,Tuesday,11
2099,1916,Balin,IndiaMarketing,Wednesday,8
610,1330,Balrog,APACPreSales,Monday,6
1675,606,Gandalf,IndiaMarketing,Monday,12
2963,843,Frodo,APACPreSales,Friday,7
1852,762,Balrog,IndiaMarketing,Monday,7
671,1627,Gandalf,APACPreSales,Thursday,18
2798,860,Frodo,IndiaMarketing,Tuesday,18
1350,713,Samwise,APACPreSales,Wednesday,21
2598,1300,Saruman,IndiaMarketing,Monday,22
1118,1638,Bilbo,APACPreSales,Monday,21
2345,1335,Thorin,IndiaMarketing,Friday,15
1010,1866,Balin,APACPreSales,Monday,14
2123,994,Balrog,IndiaMarketing,Thursday,19
745,1465,Gandalf,APACPreSales,Tuesday,19
1371,1523,Frodo,IndiaMarketing,Wednesday,18
1908,615,Balrog,APACPreSales,Monday,9
2886,520,Gandalf,IndiaMarketing,Monday,11
2740,898,Frodo,APACPreSales,Friday,22
2057,770,Samwise,IndiaMarketing,Monday,8
523,616,Saruman,APACPreSales,Thursday,14
1851,941,Bilbo,IndiaMarketing,Tuesday,2
1981,1168,Thorin,APACPreSales,Wednesday,23
1130,809,Balin,IndiaMarketing,Monday,0
731,1959,Balrog,APACPreSales,Monday,15
347,1423,Gandalf,IndiaMarketing,Friday,8
474,2027,Frodo,APACPreSales,Monday,13
2398,1238,Balrog,IndiaMarketing,Thursday,4
579,2017,Gandalf,APACPreSales,Tuesday,22
399,1498,Frodo,IndiaMarketing,Wednesday,17
2480,2039,Samwise,APACPreSales,Monday,6
1463,1645,Saruman,IndiaMarketing,Monday,9
950,714,Bilbo,APACPreSales,Friday,10
1016,567,Thorin,IndiaMarketing,Monday,9
2093,879,Balin,APACPreSales,Thursday,8
1816,1123,Balrog,IndiaMarketing,Tuesday,12
988,1974,Gandalf,APACPreSales,Wednesday,23
2474,1691,Frodo,IndiaMarketing,Monday,13
2224,989,Balrog,APACPreSales,Monday,17
1236,1321,Gandalf,IndiaMarketing,Friday,2
2037,1674,Frodo,APACPreSales,Monday,1
324,1164,Samwise,IndiaMarketing,Thursday,20
2846,1766,Saruman,APACPreSales,Tuesday,18
1855,1212,Bilbo,IndiaMarketing,Wednesday,3
995,647,Thorin,APACPreSales,Monday,0
1413,825,Balin,IndiaMarketing,Monday,15
1728,922,Balrog,APACPreSales,Friday,1
2590,676,Gandalf,IndiaMarketing,Monday,13
2331,987,Frodo,APACPreSales,Thursday,18
2938,864,Balrog,IndiaMarketing,Tuesday,6
2113,835,Gandalf,APACPreSales,Wednesday,14
452,1875,Frodo,IndiaMarketing,Monday,1
2031,1638,Samwise,APACPreSales,Monday,7
2575,523,Saruman,IndiaMarketing,Friday,2
2883,759,Bilbo,APACPreSales,Monday,11
1536,1919,Thorin,IndiaMarketing,Thursday,10
2335,1079,Balin,APACPreSales,Tuesday,12
2398,1775,Balrog,IndiaMarketing,Wednesday,8
2611,624,Gandalf,APACPreSales,Monday,8
276,709,Frodo,IndiaMarketing,Monday,3
2624,1310,Balrog,APACPreSales,Friday,0
2982,633,Gandalf,IndiaMarketing,Monday,18
2662,1454,Frodo,APACPreSales,Thursday,7
271,1461,Samwise,IndiaMarketing,Tuesday,13
832,566,Saruman,APACPreSales,Wednesday,7
1685,669,Bilbo,IndiaMarketing,Monday,1
2693,735,Thorin,APACPreSales,Monday,1
299,1966,Balin,IndiaMarketing,Friday,8
1662,1353,Balrog,APACPreSales,Monday,14
2578,2038,Gandalf,IndiaMarketing,Thursday,1
1315,896,Frodo,APACPreSales,Tuesday,2
695,1421,Balrog,IndiaMarketing,Wednesday,19
999,1077,Gandalf,APACPreSales,Monday,9
1032,920,Frodo,IndiaMarketing,Monday,14
375,527,Samwise,APACPreSales,Friday,17
882,1006,Saruman,IndiaMarketing,Monday,17
760,1630,Bilbo,APACPreSales,Thursday,3
1262,1204,Thorin,IndiaMarketing,Tuesday,9
976,939,Balin,APACPreSales,Wednesday,10
1292,566,Balrog,IndiaMarketing,Monday,13
818,1845,Gandalf,APACPreSales,Monday,23
1024,1121,Frodo,IndiaMarketing,Friday,23
990,1507,Balrog,APACPreSales,Monday,15
602,1312,Gandalf,IndiaMarketing,Thursday,17
454,1658,Frodo,APACPreSales,Tuesday,11
1406,995,Samwise,IndiaMarketing,Wednesday,20
2943,1998,Saruman,APACPreSales,Monday,22
1470,1015,Bilbo,IndiaMarketing,Monday,13
1174,1532,Thorin,APACPreSales,Friday,19
360,2017,Balin,IndiaMarketing,Monday,12
2284,1290,Balrog,APACPreSales,Thursday,5
470,1329,Gandalf,IndiaMarketing,Tuesday,20
2232,920,Frodo,APACPreSales,Wednesday,10
1132,2044,Balrog,IndiaMarketing,Monday,10
614,1922,Gandalf,APACPreSales,Monday,4
636,1537,Frodo,IndiaMarketing,Friday,18
2298,1390,Samwise,APACPreSales,Monday,19
2771,1918,Saruman,IndiaMarketing,Thursday,9
2175,1940,Bilbo,APACPreSales,Tuesday,2
1509,1330,Thorin,IndiaMarketing,Wednesday,3
2931,897,Balin,APACPreSales,Monday,7
2450,1237,Balrog,IndiaMarketing,Monday,23
2581,1564,Gandalf,APACPreSales,Friday,18
393,1068,Frodo,IndiaMarketing,Monday,16
2658,1218,Balrog,APACPreSales,Thursday,11
2162,931,Gandalf,IndiaMarketing,Tuesday,5
2130,1537,Frodo,APACPreSales,Wednesday,22
1904,1685,Samwise,IndiaMarketing,Monday,0
1669,1347,Saruman,APACPreSales,Monday,4
2121,765,Bilbo,IndiaMarketing,Friday,12
2807,1594,Thorin,APACPreSales,Monday,20
452,1084,Balin,IndiaMarketing,Thursday,23
1839,1392,Balrog,APACPreSales,Tuesday,7
2530,708,Gandalf,IndiaMarketing,Wednesday,2
1429,1546,Frodo,APACPreSales,Monday,20
1493,865,Balrog,IndiaMarketing,Monday,6
1006,585,Gandalf,APACPreSales,Friday,15
2533,1884,Frodo,IndiaMarketing,Monday,2
1813,1236,Samwise,APACPreSales,Thursday,17
790,1235,Saruman,IndiaMarketing,Tuesday,0
1976,1714,Bilbo,APACPreSales,Wednesday,20
1312,585,Thorin,IndiaMarketing,Monday,15
2816,994,Balin,APACPreSales,Monday,11
663,608,Balrog,IndiaMarketing,Friday,10
2176,1553,Gandalf,APACPreSales,Monday,10
2106,1010,Frodo,IndiaMarketing,Thursday,6
1806,1762,Balrog,APACPreSales,Tuesday,9
1165,1318,Gandalf,IndiaMarketing,Wednesday,4
1265,1442,Frodo,APACPreSales,Monday,18
2506,1277,Samwise,IndiaMarketing,Monday,5
411,936,Saruman,APACPreSales,Friday,3
1921,808,Bilbo,IndiaMarketing,Monday,14
2356,1301,Thorin,APACPreSales,Thursday,2
1302,1626,Balin,IndiaMarketing,Tuesday,21
2092,1135,Balrog,APACPreSales,Wednesday,2
2906,1980,Gandalf,IndiaMarketing,Monday,8
514,1548,Frodo,APACPreSales,Monday,9
1342,1156,Balrog,IndiaMarketing,Friday,20
457,969,Gandalf,APACPreSales,Monday,16
2313,1322,Frodo,IndiaMarketing,Thursday,16
1193,2029,Samwise,APACPreSales,Tuesday,3
765,2038,Saruman,IndiaMarketing,Wednesday,3
1041,1104,Bilbo,APACPreSales,Monday,4
565,1355,Thorin,IndiaMarketing,Monday,21
1966,704,Balin,APACPreSales,Friday,19
1650,1505,Balrog,IndiaMarketing,Monday,7
397,1608,Gandalf,APACPreSales,Thursday,2
1877,1766,Frodo,IndiaMarketing,Tuesday,10
2211,2033,Balrog,APACPreSales,Wednesday,5
1923,519,Gandalf,IndiaMarketing,Monday,1
2664,1034,Frodo,APACPreSales,Monday,10
1952,948,Samwise,IndiaMarketing,Friday,0
1711,1665,Saruman,APACPreSales,Monday,3
1697,1453,Bilbo,IndiaMarketing,Thursday,13
2742,1540,Thorin,APACPreSales,Tuesday,14
1420,748,Balin,IndiaMarketing,Wednesday,4
516,1353,Balrog,APACPreSales,Monday,4
2599,1114,Gandalf,IndiaMarketing,Monday,20
1438,1284,Frodo,APACPreSales,Friday,4
2105,703,Balrog,IndiaMarketing,Monday,7
1280,561,Gandalf,APACPreSales,Thursday,1
2151,575,Frodo,IndiaMarketing,Tuesday,20
2097,1060,Samwise,APACPreSales,Wednesday,8
1807,1043,Saruman,IndiaMarketing,Monday,17
274,1194,Bilbo,APACPreSales,Monday,5
1697,1141,Thorin,IndiaMarketing,Friday,1
1574,1660,Balin,APACPreSales,Monday,17
1804,1155,Balrog,IndiaMarketing,Thursday,19
2719,1968,Gandalf,APACPreSales,Tuesday,16
2088,1303,Frodo,IndiaMarketing,Wednesday,7
1915,1282,Balrog,APACPreSales,Monday,3
715,744,Gandalf,IndiaMarketing,Monday,17
2321,1633,Frodo,APACPreSales,Friday,15
765,699,Samwise,IndiaMarketing,Monday,21
1362,1310,Saruman,APACPreSales,Thursday,4
1631,1324,Bilbo,IndiaMarketing,Tuesday,20
2179,1621,Thorin,APACPreSales,Wednesday,4
1475,850,Balin,IndiaMarketing,Monday,22
1534,2041,Balrog,APACPreSales,Monday,22
581,1869,Gandalf,IndiaMarketing,Friday,6
2371,1283,Frodo,APACPreSales,Monday,16
957,1378,Balrog,IndiaMarketing,Thursday,23
1398,1813,Gandalf,APACPreSales,Tuesday,7
2494,900,Frodo,IndiaMarketing,Wednesday,21
1617,1278,Samwise,APACPreSales,Monday,21
1572,673,Saruman,IndiaMarketing,Monday,14
324,1955,Bilbo,APACPreSales,Friday,20
854,1014,Thorin,IndiaMarketing,Monday,3
2539,1742,Balin,APACPreSales,Thursday,2
2529,823,Balrog,IndiaMarketing,Tuesday,4
2556,1029,Gandalf,APACPreSales,Wednesday,11
1451,1237,Frodo,IndiaMarketing,Monday,5
1808,1577,Balrog,APACPreSales,Monday,4
763,1521,Gandalf,IndiaMarketing,Friday,23
1013,1917,Frodo,APACPreSales,Monday,23
923,1135,Samwise,IndiaMarketing,Thursday,5
1201,1387,Saruman,APACPreSales,Tuesday,23
2278,1637,Bilbo,IndiaMarketing,Wednesday,8
1975,1923,Thorin,APACPreSales,Monday,0
2122,637,Balin,IndiaMarketing,Monday,0
2828,818,Balrog,APACPreSales,Friday,18
972,748,Gandalf,IndiaMarketing,Monday,18
2840,1386,Frodo,APACPreSales,Thursday,22
1152,679,Balrog,IndiaMarketing,Tuesday,9
789,1569,Gandalf,APACPreSales,Wednesday,8
2278,1756,Frodo,IndiaMarketing,Monday,11
2560,864,Samwise,APACPreSales,Monday,16
2180,528,Saruman,IndiaMarketing,Friday,12
1242,1933,Bilbo,APACPreSales,Monday,18
252,1716,Thorin,IndiaMarketing,Thursday,20
253,1298,Balin,APACPreSales,Tuesday,11
1774,1533,Balrog,IndiaMarketing,Wednesday,21
565,994,Gandalf,APACPreSales,Monday,7
1675,1795,Frodo,IndiaMarketing,Monday,19
2127,1935,Balrog,APACPreSales,Friday,17
867,1581,Gandalf,IndiaMarketing,Monday,16
2214,797,Frodo,APACPreSales,Thursday,18
2639,820,Samwise,IndiaMarketing,Tuesday,19
1750,1541,Saruman,APACPreSales,Wednesday,1
580,1053,Bilbo,IndiaMarketing,Monday,14
939,1064,Thorin,APACPreSales,Monday,10
1581,795,Balin,IndiaMarketing,Friday,0
1491,1429,Balrog,APACPreSales,Monday,22
2139,1220,Gandalf,IndiaMarketing,Thursday,16
810,1227,Frodo,APACPreSales,Tuesday,5
2446,690,Balrog,IndiaMarketing,Wednesday,9
1568,1238,Gandalf,APACPreSales,Monday,17
2957,1227,Frodo,IndiaMarketing,Monday,3
503,1659,Samwise,APACPreSales,Friday,19
2091,914,Saruman,IndiaMarketing,Monday,19
2084,1739,Bilbo,APACPreSales,Thursday,13
255,775,Thorin,IndiaMarketing,Tuesday,3
1539,1587,Balin,APACPreSales,Wednesday,3
1036,1739,Balrog,IndiaMarketing,Monday,21
2347,1306,Gandalf,APACPreSales,Monday,2
2192,1341,Frodo,IndiaMarketing,Friday,14
2773,881,Balrog,APACPreSales,Monday,7
610,903,Gandalf,IndiaMarketing,Thursday,23
1355,1064,Frodo,APACPreSales,Tuesday,0
2120,633,Samwise,IndiaMarketing,Wednesday,16
2924,641,Saruman,APACPreSales,Monday,10
1346,1476,Bilbo,IndiaMarketing,Monday,5
2955,1782,Thorin,APACPreSales,Friday,12
513,1254,Balin,IndiaMarketing,Monday,16
1335,818,Balrog,APACPreSales,Thursday,10
397,1553,Gandalf,IndiaMarketing,Tuesday,9
1099,1202,Frodo,APACPreSales,Wednesday,21
2855,2015,Balrog,IndiaMarketing,Monday,1
869,1381,Gandalf,APACPreSales,Monday,2
2575,804,Frodo,IndiaMarketing,Friday,15
2982,1460,Samwise,APACPreSales,Monday,22
1049,1405,Saruman,IndiaMarketing,Thursday,19
2854,1620,Bilbo,APACPreSales,Tuesday,20
1413,1832,Thorin,IndiaMarketing,Wednesday,22
1795,1305,Balin,APACPreSales,Monday,11
1284,1021,Balrog,IndiaMarketing,Monday,20
1639,1551,Gandalf,APACPreSales,Friday,14
2027,1118,Frodo,IndiaMarketing,Monday,4
500,1070,Balrog,APACPreSales,Thursday,21
1964,1330,Gandalf,IndiaMarketing,Tuesday,2
1414,1519,Frodo,APACPreSales,Wednesday,16
1588,664,Samwise,IndiaMarketing,Monday,2
1404,1044,Saruman,APACPreSales,Monday,16
375,1367,Bilbo,IndiaMarketing,Friday,6
2555,1564,Thorin,APACPreSales,Monday,0
338,787,Balin,IndiaMarketing,Thursday,8
400,1527,Balrog,APACPreSales,Tuesday,7
2086,661,Gandalf,IndiaMarketing,Wednesday,2
1093,650,Frodo,APACPreSales,Monday,7
277,1356,Balrog,IndiaMarketing,Monday,15
2128,1435,Gandalf,APACPreSales,Friday,5
1204,629,Frodo,IndiaMarketing,Monday,7
865,1434,Samwise,APACPreSales,Thursday,9
1560,580,Saruman,IndiaMarketing,Tuesday,6
2790,666,Bilbo,APACPreSales,Wednesday,11
1235,603,Thorin,IndiaMarketing,Monday,0
384,1516,Balin,APACPreSales,Monday,2
2463,957,Balrog,IndiaMarketing,Friday,16
1229,599,Gandalf,APACPreSales,Monday,22
864,1844,Frodo,IndiaMarketing,Thursday,19
444,1200,Balrog,APACPreSales,Tuesday,1
524,1726,Gandalf,IndiaMarketing,Wednesday,10
2588,953,Frodo,APACPreSales,Monday,8
2454,1418,Samwise,IndiaMarketing,Monday,20
1683,1189,Saruman,APACPreSales,Friday,10
2707,1255,Bilbo,IndiaMarketing,Monday,17
960,1135,Thorin,APACPreSales,Thursday,12
2513,1004,Balin,IndiaMarketing,Tuesday,21
1269,1666,Balrog,APACPreSales,Wednesday,7
807,1190,Gandalf,IndiaMarketing,Monday,15
2871,1919,Frodo,APACPreSales,Monday,16
1848,1963,Balrog,IndiaMarketing,Friday,1
1434,812,Gandalf,APACPreSales,Monday,4
2973,857,Frodo,IndiaMarketing,Thursday,2
1108,1283,Samwise,APACPreSales,Tuesday,16
1970,947,Saruman,IndiaMarketing,Wednesday,1
1822,1656,Bilbo,APACPreSales,Monday,16
586,579,Thorin,IndiaMarketing,Monday,12
546,996,Balin,APACPreSales,Friday,1
551,1618,Balrog,IndiaMarketing,Monday,8
2534,676,Gandalf,APACPreSales,Thursday,4
438,991,Frodo,IndiaMarketing,Tuesday,21
2346,694,Balrog,APACPreSales,Wednesday,0
1661,1227,Gandalf,IndiaMarketing,Monday,23
2001,611,Frodo,APACPreSales,Monday,12
2328,1019,Samwise,IndiaMarketing,Friday,13
1601,1870,Saruman,APACPreSales,Monday,18
961,2001,Bilbo,IndiaMarketing,Thursday,3
2081,1241,Thorin,APACPreSales,Tuesday,22
607,1590,Balin,IndiaMarketing,Wednesday,18
2670,905,Balrog,APACPreSales,Monday,6
2673,847,Gandalf,IndiaMarketing,Monday,22
2037,515,Frodo,APACPreSales,Friday,20
884,1345,Balrog,IndiaMarketing,Monday,22
1269,1067,Gandalf,APACPreSales,Thursday,2
1686,1618,Frodo,IndiaMarketing,Tuesday,7
1969,1731,Samwise,APACPreSales,Wednesday,13
1910,1429,Saruman,IndiaMarketing,Monday,6
2271,1899,Bilbo,APACPreSales,Monday,16
2274,961,Thorin,IndiaMarketing,Friday,15
2529,1731,Balin,APACPreSales,Monday,1
1470,709,Balrog,IndiaMarketing,Thursday,3
398,726,Gandalf,APACPreSales,Tuesday,5
2457,884,Frodo,IndiaMarketing,Wednesday,13
792,897,Balrog,APACPreSales,Monday,5
553,1290,Gandalf,IndiaMarketing,Monday,4
468,933,Frodo,APACPreSales,Friday,14
1463,602,Samwise,IndiaMarketing,Monday,5
2850,923,Saruman,APACPreSales,Thursday,11
2834,2003,Bilbo,IndiaMarketing,Tuesday,12
2748,699,Thorin,APACPreSales,Wednesday,21
2253,1258,Balin,IndiaMarketing,Monday,4
2082,1965,Balrog,APACPreSales,Monday,2
2970,1448,Gandalf,IndiaMarketing,Friday,22
478,1417,Frodo,APACPreSales,Monday,11
1861,1315,Balrog,IndiaMarketing,Thursday,23
2354,867,Gandalf,APACPreSales,Tuesday,23
1092,1207,Frodo,IndiaMarketing,Wednesday,23
342,1524,Samwise,APACPreSales,Monday,11
1956,1269,Saruman,IndiaMarketing,Monday,3
1173,1640,Bilbo,APACPreSales,Friday,20
666,1321,Thorin,IndiaMarketing,Monday,10
2635,1337,Balin,APACPreSales,Thursday,15
2934,1735,Balrog,IndiaMarketing,Tuesday,5
1015,960,Gandalf,APACPreSales,Wednesday,2
1774,565,Frodo,IndiaMarketing,Monday,5
351,1015,Balrog,APACPreSales,Monday,1
2183,1228,Gandalf,IndiaMarketing,Friday,21
1021,1520,Frodo,APACPreSales,Monday,12
521,952,Samwise,IndiaMarketing,Thursday,3
2536,1174,Saruman,APACPreSales,Tuesday,15
1457,986,Bilbo,IndiaMarketing,Wednesday,1
2508,939,Thorin,APACPreSales,Monday,9
628,853,Balin,IndiaMarketing,Monday,22
902,690,Balrog,APACPreSales,Friday,21
987,990,Gandalf,IndiaMarketing,Monday,17
1030,1965,Frodo,APACPreSales,Thursday,21
2705,1738,Balrog,IndiaMarketing,Tuesday,9
416,1988,Gandalf,APACPreSales,Wednesday,2
677,1743,Frodo,IndiaMarketing,Monday,4
294,597,Samwise,APACPreSales,Monday,4
2119,622,Saruman,IndiaMarketing,Friday,3
1452,1631,Bilbo,APACPreSales,Monday,9
2392,811,Thorin,IndiaMarketing,Thursday,1
1944,2048,Balin,APACPreSales,Tuesday,17
2270,1501,Balrog,IndiaMarketing,Wednesday,12
1386,1177,Gandalf,APACPreSales,Monday,1
438,2012,Frodo,IndiaMarketing,Monday,22
518,1377,Balrog,APACPreSales,Friday,23
2759,1508,Gandalf,IndiaMarketing,Monday,7
483,1549,Frodo,APACPreSales,Thursday,17
2952,538,Samwise,IndiaMarketing,Tuesday,23
2757,869,Saruman,APACPreSales,Wednesday,15
1788,1741,Bilbo,IndiaMarketing,Monday,0
1212,1417,Thorin,APACPreSales,Monday,22
2458,1534,Balin,IndiaMarketing,Friday,6
2423,1945,Balrog,APACPreSales,Monday,14
2171,1298,Gandalf,IndiaMarketing,Thursday,0
1180,1405,Frodo,APACPreSales,Tuesday,5
1905,1733,Balrog,IndiaMarketing,Wednesday,5
2387,541,Gandalf,APACPreSales,Monday,23
865,1934,Frodo,IndiaMarketing,Monday,5
655,1337,Samwise,APACPreSales,Friday,0
1140,1070,Saruman,IndiaMarketing,Monday,21
2386,1114,Bilbo,APACPreSales,Thursday,22
344,590,Thorin,IndiaMarketing,Tuesday,3
2450,1783,Balin,APACPreSales,Wednesday,6
2428,1057,Balrog,IndiaMarketing,Monday,15
2054,812,Balrog,IndiaMarketing,Monday,21
1780,1220,Gandalf,APACPreSales,Thursday,22
1272,596,Frodo,IndiaMarketing,Tuesday,13
1054,1661,Balrog,IndiaMarketing,Monday,19
2719,1946,Gandalf,APACPreSales,Thursday,4
2529,1379,Frodo,IndiaMarketing,Tuesday,23
2735,1327,Samwise,APACPreSales,Wednesday,23
395,1026,Saruman,IndiaMarketing,Monday,9
2027,1475,Bilbo,APACPreSales,Monday,2
2672,1329,Thorin,IndiaMarketing,Friday,3
925,1703,Balin,APACPreSales,Monday,0
2326,2003,Balrog,IndiaMarketing,Thursday,10
2224,1886,Gandalf,APACPreSales,Tuesday,10
2416,1453,Frodo,IndiaMarketing,Wednesday,19
1474,515,Balrog,APACPreSales,Monday,15
2614,1949,Gandalf,IndiaMarketing,Monday,22
685,1601,Frodo,APACPreSales,Friday,10
852,1244,Samwise,IndiaMarketing,Monday,5
438,1463,Saruman,APACPreSales,Thursday,15
2317,1145,Bilbo,IndiaMarketing,Tuesday,17
1294,681,Thorin,APACPreSales,Wednesday,18
1869,1746,Balin,IndiaMarketing,Monday,7
332,1561,Balrog,APACPreSales,Monday,23
476,998,Gandalf,IndiaMarketing,Friday,2
330,1733,Frodo,APACPreSales,Monday,6
323,1024,Balrog,IndiaMarketing,Thursday,2
2837,1768,Gandalf,APACPreSales,Tuesday,17
1501,594,Frodo,IndiaMarketing,Wednesday,4
2889,1703,Samwise,APACPreSales,Monday,20
2411,1489,Saruman,IndiaMarketing,Monday,8
2757,1375,Bilbo,APACPreSales,Friday,22
2466,1438,Thorin,IndiaMarketing,Monday,7
2137,1420,Balin,APACPreSales,Thursday,2
2226,1470,Balrog,IndiaMarketing,Tuesday,2
1949,1826,Gandalf,APACPreSales,Wednesday,16
2266,1688,Frodo,IndiaMarketing,Monday,1
1897,1417,Balrog,APACPreSales,Monday,2
1106,676,Gandalf,IndiaMarketing,Friday,16
1641,1899,Frodo,APACPreSales,Monday,15
1705,853,Samwise,IndiaMarketing,Thursday,9
1916,1291,Saruman,APACPreSales,Tuesday,9
1761,1408,Bilbo,IndiaMarketing,Wednesday,0
2270,905,Thorin,APACPreSales,Monday,13
2807,1989,Balin,IndiaMarketing,Monday,20
2646,768,Balrog,APACPreSales,Friday,6
1264,609,Gandalf,IndiaMarketing,Monday,4
1573,1985,Frodo,APACPreSales,Thursday,7
1000,1588,Balrog,IndiaMarketing,Tuesday,20
2358,1742,Gandalf,APACPreSales,Wednesday,17
767,1636,Frodo,IndiaMarketing,Monday,14
1028,1014,Samwise,APACPreSales,Monday,11
1282,759,Saruman,IndiaMarketing,Friday,19
2974,2030,Bilbo,APACPreSales,Monday,8
989,1147,Thorin,IndiaMarketing,Thursday,21
2004,1905,Balin,APACPreSales,Tuesday,15
2278,1059,Balrog,IndiaMarketing,Wednesday,13
1663,1455,Gandalf,APACPreSales,Monday,15
1283,972,Frodo,IndiaMarketing,Monday,17
1291,1824,Balrog,APACPreSales,Friday,18
1173,1543,Gandalf,IndiaMarketing,Monday,17
363,694,Frodo,APACPreSales,Thursday,9
1446,662,Samwise,IndiaMarketing,Tuesday,21
1073,1631,Saruman,APACPreSales,Wednesday,21
1061,1701,Bilbo,IndiaMarketing,Monday,6
1334,776,Thorin,APACPreSales,Monday,8
2770,1466,Balin,IndiaMarketing,Friday,19
1036,781,Balrog,APACPreSales,Monday,9
1056,1176,Gandalf,IndiaMarketing,Thursday,10
831,831,Frodo,APACPreSales,Tuesday,1
2644,2034,Balrog,IndiaMarketing,Wednesday,16
2389,1852,Gandalf,APACPreSales,Monday,19
817,1235,Frodo,IndiaMarketing,Monday,22
2003,1393,Samwise,APACPreSales,Friday,8
2543,710,Saruman,IndiaMarketing,Monday,16
1658,1009,Bilbo,APACPreSales,Thursday,17
